Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
2,15,1,6,1,5,129.50858966996648,1,7,34,8,7,107.52190356943682,0,0,1,1,0,0,29,0,0,7,9,2,9.008467678160464,0,0,7,7,0,0.0,0,16.08243502914152,1.4429347894127087,-0.8609497869994667,Dropout
1,17,1,4,1,5,124.40139165512498,1,34,13,6,8,122.47255813164874,1,0,0,0,0,0,24,0,0,6,7,0,0.0,0,0,6,7,0,0.0,0,10.022463769374248,0.7884447523923499,-3.8113091315381293,Dropout
1,2,3,3,1,4,106.82221686665834,1,29,16,4,1,121.08572111303316,1,0,1,0,1,0,22,0,0,6,7,1,7.384187595378323,0,0,6,8,3,8.044144136175149,0,10.311798056269254,1.160604430326873,3.1687777773127808,Dropout
1,15,1,3,0,3,125.57052788621341,1,4,3,7,6,153.72665160691332,0,0,0,1,0,0,25,0,0,6,6,1,12.680747459296757,0,0,6,6,3,11.41619615715618,0,15.364750809096963,2.9673810269006893,-3.4680064596056406,Enrolled
1,18,1,4,1,4,136.32202683602466,1,14,23,5,5,131.6411109254108,0,0,0,1,1,1,18,0,0,5,5,5,16.149708276293644,0,0,5,6,5,12.738995585149373,0,9.613079909139604,3.5871930078157654,0.5762229951487443,Graduate
1,5,6,5,1,4,139.25997156424103,1,27,2,5,8,137.01923329274106,0,0,0,1,0,1,18,0,0,5,5,5,12.735703250998018,0,0,5,7,5,15.087487269885505,0,12.311948230089136,1.328806629742373,-3.2334759120211345,Graduate
1,2,1,8,0,4,132.7935360273998,1,7,18,6,7,145.48659444106622,1,1,0,1,1,0,22,0,0,8,10,6,15.208199869936527,0,0,8,8,5,13.332292055403478,0,13.683166649043084,3.118428163313437,-1.8688924105782374,Graduate
1,2,1,16,1,1,120.92291468505762,1,33,15,9,8,123.33232777783726,1,0,1,0,0,0,20,0,0,5,7,0,0.0,0,0,5,7,1,10.727391948266733,0,9.938204509260817,1.2293845034788942,-2.6063690702590394,Dropout
1,5,1,3,1,4,127.23228540063636,1,15,10,1,9,128.44337923683673,1,0,0,0,0,0,24,0,0,7,7,4,11.302230868963827,0,0,7,9,4,12.576229815500081,0,15.670351330824925,2.6747212538402674,0.15287686369157605,Enrolled
1,15,1,12,0,5,120.49548080038768,1,12,7,8,3,120.67380821988289,1,0,0,1,0,0,21,0,0,8,10,6,11.473717018773877,0,0,8,8,6,11.879899018480604,0,13.324998913435714,0.7675631009008843,2.653065088415751,Graduate
1,7,1,8,1,4,125.0447434691889,1,33,30,6,8,112.15703705090205,1,1,0,1,0,0,21,0,0,7,8,2,11.199529978549013,0,0,7,8,2,8.044862172113145,0,8.005398051120494,2.3729460492232324,0.767167308482871,Dropout
4,18,1,13,1,1,127.14958646447793,1,33,9,6,8,115.41123159370261,1,0,0,1,0,0,18,0,0,5,6,5,14.049430430142337,0,0,5,7,5,12.193052435013453,0,8.767342768843859,1.361407651823098,0.9814101462969544,Graduate
1,2,1,4,1,3,134.17862406761088,1,22,33,8,3,131.57073121297853,1,0,0,1,0,0,26,0,0,5,5,4,12.4221074939718,0,0,5,7,5,11.139127364181343,0,9.240721502787446,3.4627070359477026,2.8169862215997696,Enrolled
1,7,2,14,1,4,146.2929923557287,1,2,18,5,6,119.13224386238291,0,0,0,0,1,0,23,0,0,7,7,4,11.878237038297021,0,0,7,7,3,11.826275919136236,0,9.706633330343667,1.4272028440926516,1.62068920978329,Enrolled
1,2,1,14,0,3,117.10737017439396,1,20,16,8,7,131.96846061145297,0,0,0,1,1,1,20,0,0,7,7,5,14.061068095949363,0,0,7,8,5,10.034953858172702,0,13.883825382253153,1.7750102235593812,2.494668772880246,Graduate
1,15,1,13,1,1,129.9899686627403,1,26,19,2,7,103.13532036822608,0,0,0,1,0,0,18,0,0,5,6,5,15.016015686110391,0,0,5,5,4,15.985584709656726,0,8.364843104897025,3.190173155694659,-0.8770593110510099,Graduate
1,18,4,6,0,5,111.04938440241429,1,27,28,8,5,106.70796127171235,1,0,1,0,1,0,37,0,0,7,7,0,0.0,0,0,7,7,2,12.816665228030036,0,10.615114181574757,1.9024786641497418,2.4901725332909006,Dropout
1,17,1,17,0,1,123.240993311766,1,4,30,7,4,119.40501267740078,0,0,0,1,1,0,26,0,0,7,9,1,12.880117580399029,0,0,7,7,3,9.984541333932977,0,15.437896580620814,1.262919205743739,0.843960414243834,Enrolled
1,7,1,4,0,5,118.07793074124356,1,3,34,5,3,114.56954799188978,1,0,0,1,1,0,19,0,0,6,6,4,10.610121298822493,0,0,6,8,1,10.430204826167632,0,12.387342102498234,2.252141826861751,-2.9829416294399644,Dropout
1,1,1,8,1,1,119.78855219284122,1,17,34,9,7,122.84425029025013,1,0,0,1,0,0,19,0,0,6,8,5,11.753468215857115,0,0,6,8,3,11.839607315232993,0,9.883270449011407,3.1879718260799423,-3.7096561872470044,Enrolled
1,17,5,17,1,3,134.15741230457834,1,3,14,8,8,106.09053439666982,0,0,0,1,0,0,18,0,0,8,8,5,14.558205680277512,0,0,8,8,4,11.965008454711974,0,15.830684149730665,1.8861683584148878,-2.169741897356617,Graduate
1,5,2,3,1,4,114.13526971130027,1,9,6,2,8,132.70214852737925,1,0,0,1,0,0,20,0,0,5,7,5,13.964083636892422,0,0,5,6,3,11.520267702468884,0,9.701116670930668,0.9252431654555764,-1.162377633799816,Graduate
1,1,1,17,1,5,105.33987995179986,1,28,22,7,1,148.51066750588177,1,0,0,0,1,0,18,0,0,5,6,5,12.741802875336782,0,0,5,6,5,11.660991817600458,0,15.383856742901727,1.7258781219664538,2.2817589956064257,Graduate
1,7,1,9,1,2,115.96126600628651,1,13,23,4,1,137.27712808230388,0,0,0,1,0,0,25,0,0,5,7,0,0.0,0,0,5,5,2,13.827005133983766,0,13.841619193085178,3.5543204259014125,1.559334177689725,Dropout
1,2,1,2,1,1,151.49152917692768,1,12,13,7,2,127.99395589051589,1,0,0,0,0,0,32,0,0,5,5,4,8.469461676177055,0,0,5,6,2,10.251682449562749,0,13.968480917845561,0.730469185170471,3.1653179585518822,Dropout
1,5,1,13,1,4,107.14478461094978,1,5,7,1,3,111.84002096623644,1,0,0,1,0,0,32,0,0,7,8,0,0.0,0,0,7,9,1,8.568564557989673,0,14.178478138253897,1.8070245518336634,0.19381099059879503,Dropout
2,2,1,2,1,1,135.4762114590951,1,6,23,9,5,127.74137561388727,0,0,0,0,0,0,35,0,0,6,6,1,12.380124947041173,0,0,6,8,3,11.67888265523621,0,11.956496083691999,2.5736921406085296,1.6080623870599595,Dropout
1,17,3,11,1,4,119.5650737903461,1,24,31,5,3,108.58627609705398,0,0,0,1,1,0,21,0,0,5,6,5,14.526085795212824,0,0,5,6,5,14.773023237589964,0,14.605377043622951,0.7512567238778332,-1.9353746106803142,Graduate
1,15,4,15,1,5,123.90521055048788,1,9,9,3,5,123.8637675539216,0,0,0,1,0,0,26,0,0,7,9,7,12.610767584189965,0,0,7,8,5,11.560111751804337,0,14.791260640671416,1.6038481504098179,1.0968341967148039,Graduate
1,1,5,11,1,1,128.15368414455702,1,16,4,3,6,114.03594560488898,1,0,0,1,1,0,25,0,0,5,5,0,0.0,0,0,5,6,1,10.105002659026367,0,10.700185806414606,3.509850732608842,1.296134019022146,Dropout
1,18,2,3,1,3,118.12063926927354,1,9,7,4,2,120.82700601791176,1,0,0,1,1,0,22,0,0,6,7,5,11.540220385373292,0,0,6,6,3,13.747326503958988,0,11.042962856660827,0.5980342150596585,2.3631149631467094,Enrolled
1,17,6,3,1,3,126.68992546432719,1,13,34,5,2,133.14979788818505,1,0,0,1,0,0,19,0,0,5,7,5,11.033514887225614,0,0,5,7,3,10.506209669273153,0,15.243307779435622,2.905574014419018,0.023026331563127833,Enrolled
1,5,1,12,1,5,121.36929508287139,1,3,17,8,1,129.2249008115928,1,0,0,1,0,0,24,0,0,7,8,2,12.83969421353421,0,0,7,9,1,15.688410818865075,0,12.112671639693907,3.192399891635188,0.8675386069638273,Enrolled
1,5,1,5,1,5,118.94973346258455,1,8,22,7,4,101.29308424535219,1,0,0,1,1,0,20,0,0,5,5,4,11.76147666722396,0,0,5,6,0,0.0,0,15.055714065100073,1.3865943213368006,-2.4771339242132586,Enrolled
4,7,1,7,1,5,131.4659868541703,1,2,13,4,7,135.5959208901102,1,0,0,1,0,0,39,0,0,6,7,2,8.803930762476226,0,0,6,6,0,0.0,0,12.990217371117144,1.1870859824633992,1.5256931759483852,Dropout
1,5,1,7,1,3,129.543551955648,1,5,33,4,4,130.39172015580908,0,0,0,1,0,0,21,0,0,7,9,5,13.420618698742858,0,0,7,7,4,15.11391233198576,0,12.704682708041764,3.427426859475863,2.288087919801014,Graduate
2,1,1,13,0,3,133.35618385069284,1,24,33,1,7,111.71913238582808,0,0,0,1,0,0,20,0,0,6,7,4,12.308110310751168,0,0,6,6,6,12.707410098160409,0,7.866436198189612,2.944805425538318,0.45303309639812284,Graduate
1,18,1,9,1,5,134.4181052842822,1,12,33,5,5,138.73242888442863,1,0,0,1,0,1,18,0,0,5,5,4,14.856130444890043,0,0,5,5,4,14.207340515639185,0,9.989891821430447,0.8628182707424075,-3.1324415321935133,Graduate
1,7,1,13,1,3,128.5280008044858,1,23,13,3,2,108.0378554635746,1,0,1,0,0,0,20,0,0,7,9,4,11.696209417674945,0,0,7,9,0,0.0,0,11.917695763359935,1.1790312176524893,-1.6535698276604274,Dropout
1,2,1,12,1,2,120.75884542386328,1,33,26,3,5,100.0,1,0,0,1,0,1,22,0,0,6,8,5,12.890633359622644,0,0,6,8,5,12.192301614843121,0,12.650927680358429,2.4883364959761742,-0.43364011741532504,Graduate
1,1,2,13,1,1,128.2526283722598,1,20,9,8,9,120.18597968192292,0,0,0,0,0,0,21,0,0,5,6,2,11.739004306414293,0,0,5,7,2,8.695537599233031,0,13.021736949406314,1.8421341724700557,1.0787179355212562,Dropout
1,5,1,10,0,1,117.5216146452606,1,34,21,4,2,133.35840252667072,0,0,1,1,0,0,20,0,0,5,5,3,11.866547683668973,0,0,5,5,2,8.275476738057629,0,13.759516295099907,2.1133579854012794,-1.597546691010809,Dropout
1,7,1,1,0,3,120.0094855076443,1,5,25,2,9,119.90362363999994,1,0,0,1,1,0,24,0,0,8,8,5,12.90460555598115,0,0,8,8,4,14.18843956406029,0,13.243607517725234,3.5449357923272564,2.302182885043356,Graduate
1,17,1,8,1,5,107.17327203485013,1,22,1,1,8,155.40436308206037,0,0,1,1,0,1,20,0,0,5,7,5,15.390281161279686,0,0,5,7,5,14.297604543445008,0,14.897759683603883,1.8447534822143166,-1.211576564759473,Graduate
1,7,1,16,1,3,114.17104714132928,1,30,32,1,3,144.08500696912452,1,0,0,1,1,0,19,0,0,5,6,5,15.68912526418767,0,0,5,7,5,12.939142671981987,0,10.141044948832615,3.321382386605661,-3.678727390397794,Graduate
1,1,1,13,1,3,116.2734515353722,1,14,29,9,7,101.56369327570268,1,0,0,0,0,0,30,0,0,5,6,3,9.68200853141066,0,0,5,7,2,6.519291930211859,0,13.117501876726674,2.6143830997138346,1.9549581250237633,Dropout
1,7,1,3,1,4,128.3567836057611,1,24,9,6,2,113.06263202707652,0,0,0,1,1,0,25,0,0,7,9,3,14.078952285173438,0,0,7,7,6,11.056552972932835,0,8.039971822087933,0.8891822678833798,0.8316737713328086,Enrolled
1,2,1,3,0,1,129.9638038662084,1,34,25,7,2,115.63439444305861,1,0,0,0,0,0,26,0,0,5,6,0,0.0,0,0,5,7,0,0.0,0,11.729634664969439,2.882422517272703,2.014673710480232,Dropout
1,17,2,5,1,2,125.01544912876365,1,21,29,4,6,95.0,1,0,0,0,1,0,30,0,0,7,7,2,9.008783326758515,0,0,7,8,3,9.32505147185715,0,9.905083507186275,2.1646690366602073,-1.3833264004982988,Dropout
1,18,1,11,1,3,118.5472917707314,1,28,14,6,2,127.9940956606936,0,0,0,1,0,0,26,0,0,5,5,1,9.919538549370458,0,0,5,5,5,13.235584120136405,0,10.875629475334385,1.2203112012543635,-3.8677735588551565,Enrolled
2,1,1,7,1,1,109.29705897575589,1,7,6,4,8,123.4384346955916,0,0,0,1,1,0,20,0,0,5,5,3,13.782773364783756,0,0,5,5,2,11.269495069092361,0,10.650099665178647,1.4265578338633538,-3.4468530725662907,Enrolled
1,5,1,10,1,5,108.66518616712352,1,5,20,5,1,123.2763404500298,0,0,0,0,0,0,23,0,0,6,8,5,13.908295069933587,0,0,6,6,2,11.908146471628452,0,8.119703823512683,2.2834637592024043,-3.161494144743796,Enrolled
2,17,1,10,1,1,112.75396850076767,1,24,30,9,6,140.2741188694448,0,0,0,1,0,0,24,0,0,7,8,4,12.34999291256364,0,0,7,8,4,13.930611405320366,0,11.613153886461829,2.4254479684665378,2.038606836167763,Graduate
1,1,1,2,0,5,117.44141095732643,1,34,10,5,2,133.32618396784,1,0,0,1,0,0,20,0,0,6,8,5,15.043062685470945,0,0,6,8,6,14.828648628646974,0,16.15381187672736,3.598164492894336,-1.73923934229882,Graduate
1,17,1,3,1,3,150.33697099259956,1,6,9,1,5,142.93965544333096,1,0,0,1,1,1,23,0,0,6,8,5,13.198124776353827,0,0,6,6,4,11.52034864557175,0,10.17085008879376,3.2351044365138986,3.4842388206684705,Graduate
1,2,1,8,1,5,130.97910939780627,1,4,31,3,2,97.57553239515596,1,0,0,1,1,0,28,0,0,7,8,1,11.107936613187457,0,0,7,8,0,0.0,0,13.930855356346957,1.1586857183848838,1.6879129737266396,Dropout
1,1,1,11,0,1,118.51859750375161,1,10,21,7,1,138.93990147698557,0,0,0,1,0,0,19,0,0,6,7,5,16.58013881268313,0,0,6,6,5,12.62827285917202,0,12.310979680315747,2.9767746258148655,0.5086621481767386,Graduate
1,7,1,13,1,1,124.0619171555512,1,20,34,8,6,131.02588164928255,1,0,0,1,1,0,20,0,0,8,8,4,13.86897778071593,0,0,8,8,6,11.751615099324972,0,10.396937584570672,0.5265337860852657,3.3771455899731855,Graduate
2,1,1,7,1,5,119.94298845053076,1,25,23,9,9,117.9460759833953,0,0,1,0,1,0,23,0,0,5,6,0,0.0,0,0,5,5,3,7.885494454713571,0,8.370620719374822,0.9153870757284608,-1.627681087626116,Dropout
1,1,2,13,1,1,108.334290938865,1,2,23,4,2,140.57661219550715,0,0,0,1,1,1,22,0,0,6,6,6,13.092167409651747,0,0,6,7,3,12.45230184106586,0,9.456377946580826,1.1390413314121064,-2.7578832315912165,Graduate
4,18,1,2,0,2,119.8835233898012,1,15,11,7,3,121.59845181289926,1,0,0,1,1,0,18,0,0,7,9,6,12.9796865953463,0,0,7,9,4,11.117727137363886,0,14.323940439616099,2.4110379285092414,1.5295472723848649,Graduate
1,5,1,6,1,5,114.91124804579749,1,6,17,2,7,96.62449216279316,0,0,0,0,1,0,34,0,0,7,7,3,10.240817991839624,0,0,7,8,0,0.0,0,9.99957352580035,1.1229920201605976,-1.914374659077688,Dropout
1,18,1,9,1,3,122.7732237736646,1,12,4,1,3,120.54609096434277,1,0,0,1,0,0,26,0,0,6,6,1,11.150526208878238,0,0,6,7,0,0.0,0,8.841001348741937,1.6688734145129829,3.207776960500679,Dropout
1,17,1,2,1,5,136.7339977511339,1,6,30,8,6,143.61392014264683,0,0,0,1,1,0,18,0,0,5,7,5,10.732707659762646,0,0,5,7,5,14.207255625290111,0,10.449165727961788,1.2768953028546544,3.4105198418762814,Graduate
1,18,3,16,0,4,108.63821941180473,1,32,18,1,3,125.43611837665188,1,0,0,0,0,0,27,0,0,7,8,2,8.446802735650728,0,0,7,7,1,8.51122040074987,0,12.622769389158135,1.5797331980158826,2.948032962690153,Dropout
1,1,2,12,1,3,124.67578243597805,1,14,34,1,7,126.70354350679581,1,0,0,0,1,0,20,0,0,7,9,3,12.606899357943336,0,0,7,8,3,12.039154931388891,0,13.649783212893992,3.515844623149011,3.0857132218215853,Enrolled
6,2,3,7,0,1,122.93572822401214,1,27,29,3,4,115.12807104643741,1,0,0,1,0,0,18,0,0,5,5,5,14.427826036104792,0,0,5,7,5,12.738073017775184,0,10.931337597938388,3.6916043283053765,0.6174111306226999,Graduate
1,17,4,7,1,3,123.64189441253683,1,7,15,4,2,126.59733446822747,1,0,1,1,0,1,18,0,0,7,8,5,15.088560965543481,0,0,7,8,7,12.473225112681064,0,11.8840655508738,2.69431074004515,1.1908898717647238,Graduate
4,2,1,17,1,1,134.57873259547472,1,19,31,9,5,134.71053457044223,1,0,0,1,0,0,26,0,0,7,7,5,14.323113708770144,0,0,7,8,5,11.00353008525303,0,11.51228355148777,2.331385188658179,-3.293153816704792,Graduate
1,2,1,13,1,4,116.5583804144263,1,15,3,3,4,132.50352925675904,1,0,0,1,1,0,25,0,0,6,8,4,11.38351329090716,0,0,6,6,2,11.790974976400346,0,7.677428809341471,2.7670331066121063,1.7228761979651663,Enrolled
1,17,1,11,1,2,100.0,1,25,8,1,1,159.3874408899823,1,0,0,1,1,0,20,0,0,6,7,6,12.212419433679033,0,0,6,6,6,14.467559669409102,0,11.002164083760295,2.969287041340507,-2.484524776923292,Graduate
1,18,2,6,1,1,117.53657540003333,1,28,29,1,8,138.34838591030933,0,0,0,1,0,0,18,0,0,8,10,5,12.207396209124415,0,0,8,10,4,14.41737750846848,0,12.650950367479904,2.864840779550446,2.302445447782871,Graduate
1,7,1,14,1,4,126.56464197350248,1,31,19,7,5,100.0,1,0,0,1,1,0,19,0,0,7,7,6,15.081030249769716,0,0,7,7,5,13.13826955371705,0,12.501524561175543,0.7620560902400154,3.21148865458251,Graduate
1,2,1,6,1,1,118.40587881429457,1,13,3,1,7,108.59532814134984,1,0,0,0,1,0,28,0,0,6,7,4,5.732426426680213,0,0,6,8,0,0.0,0,14.048001001674521,1.4929389417176768,-2.4071677812589503,Dropout
2,2,1,6,1,2,133.3925455200003,1,29,17,2,6,147.6464144424963,1,0,0,1,1,1,23,0,0,6,6,4,10.363638868345864,0,0,6,8,4,14.355435857761805,0,13.365232829743913,1.5989804217271992,-3.41476661795784,Enrolled
1,7,1,2,1,2,127.14568732696043,1,10,3,6,3,124.75000313375914,0,0,0,1,0,0,18,0,0,8,9,5,15.287194909312792,0,0,8,8,4,14.150618669181661,0,9.980538455198921,1.681614317280452,-0.3708239554908266,Graduate
1,5,1,15,1,3,122.86078982386611,1,24,19,3,5,154.11308272579265,0,0,0,1,1,1,19,0,0,8,10,6,13.545266626411694,0,0,8,9,4,12.54164739978427,0,9.798535575407078,1.6018040916849345,1.9366202896123186,Graduate
1,1,1,17,1,3,140.84598081606447,1,13,23,5,6,126.3621117175427,1,0,0,1,0,0,18,0,0,5,5,2,11.945121026907742,0,0,5,5,3,9.070485002108388,0,11.591619463345534,3.0186953518410484,1.779801274576422,Enrolled
1,1,2,8,1,1,125.46745670217214,1,34,23,4,6,120.67380437893141,1,0,0,0,1,0,19,0,0,6,8,3,14.854943630532532,0,0,6,6,2,8.792256018714186,0,13.903539142406231,2.8923349372300104,1.2261387924243818,Enrolled
1,18,1,5,1,2,114.60266575015933,1,34,20,7,7,139.84189161303144,1,0,0,1,0,0,21,0,0,7,9,6,16.090959044862252,0,0,7,9,4,13.627359110190788,0,8.406914836553293,0.5147209692564857,2.1552199267605587,Graduate
1,7,4,17,1,2,113.26752732682672,1,16,29,6,6,119.0972253068321,0,0,1,1,0,1,21,0,0,6,7,4,12.353535049187464,0,0,6,7,2,9.873627683659802,0,15.755608614110995,1.448420875183101,-2.6875873555363547,Enrolled
1,18,1,1,1,2,122.27331867358598,1,13,21,9,9,130.65495762042406,0,0,0,1,1,0,21,0,0,6,7,6,13.696048994975113,0,0,6,6,4,12.121847334455289,0,12.271116863875312,2.4957236729130416,0.8895331841445948,Graduate
1,15,1,15,1,3,105.9298962345774,1,3,10,8,1,146.81787814546786,1,0,0,1,0,0,18,0,0,5,6,5,14.11803170526438,0,0,5,6,4,13.849388886591957,0,10.235112196428105,0.8848499903641585,0.5425948692323734,Graduate
1,18,4,5,1,3,120.13403455055573,1,1,6,9,5,131.5398128095615,0,0,0,1,0,0,18,0,0,5,5,5,11.709787230239531,0,0,5,5,5,14.082236495930266,0,13.563164585580264,0.7278345423537036,-2.8492620718023014,Graduate
1,18,1,7,1,5,120.97621486554581,1,21,1,4,7,144.81624713793462,1,0,0,1,1,0,23,0,0,5,5,5,14.808339132138109,0,0,5,7,5,15.508616084431397,0,7.984642019690675,3.1508739823951415,-0.8917969702108923,Graduate
1,2,1,6,1,5,115.87387686817596,1,4,10,6,7,114.11468081857143,0,0,0,0,0,0,31,0,0,5,6,4,10.83747348208891,0,0,5,7,2,10.654609474500305,0,11.76581347573434,1.9485896709506212,2.393972894821606,Dropout
1,1,1,5,1,1,122.13529108168505,1,2,17,9,7,141.4869692653833,1,0,0,1,0,0,24,0,0,6,7,0,0.0,0,0,6,8,4,11.818336318245835,0,11.779338968188757,3.238199577346731,3.2885135303611985,Enrolled
1,7,1,10,0,3,113.29734554200769,1,12,17,7,9,113.88080565551753,1,0,0,1,0,0,18,0,0,7,9,4,12.157969075435558,0,0,7,7,4,11.514015049084165,0,8.992987450220411,3.13536872696501,0.990726331830138,Enrolled
1,18,1,15,1,2,131.17366369266426,1,34,25,4,3,118.84219202519698,0,0,0,0,0,0,31,0,0,5,6,2,10.78444524926847,0,0,5,5,0,0.0,0,14.801535217100195,3.3587856708498744,2.914557814896833,Dropout
4,15,2,10,1,3,128.62391003993125,1,1,15,1,8,104.9720219274569,1,0,0,1,0,0,18,0,0,5,6,4,13.239241024228228,0,0,5,7,4,11.99514082615708,0,14.452584220650184,0.6544786033940706,-3.00963077062437,Enrolled
1,2,2,16,1,3,119.86585688649042,1,1,5,7,2,115.14283474774025,1,0,1,1,0,0,34,0,0,6,7,2,9.486559572219589,0,0,6,6,1,12.985508123273574,0,8.913498592301897,1.0956162115468306,3.312953942322104,Dropout
1,15,1,12,1,2,136.33907091263347,1,22,19,8,5,133.2414777345543,1,0,0,1,1,0,21,0,0,6,7,5,13.901323191059246,0,0,6,6,5,15.616048326630224,0,10.728914724645046,1.4476581260845456,-3.748701256144649,Graduate
1,15,1,1,1,2,131.90276741563886,1,34,19,2,8,117.04037690147317,0,0,0,1,0,0,21,0,0,5,5,5,12.552711279760526,0,0,5,5,4,14.701684402462622,0,8.463694187025636,0.9359372410811524,-0.04555544896673913,Graduate
1,5,1,16,1,5,104.376418874874,1,19,19,3,3,124.56750839751655,1,0,0,0,0,0,31,0,0,7,9,0,0.0,0,0,7,9,1,10.178314213164557,0,14.898035308817093,2.0535034265142853,-1.8174375289688567,Dropout
1,1,1,6,1,5,151.29042691395523,1,19,20,8,4,100.0,1,0,0,1,0,1,20,0,0,8,10,5,11.203607699452574,0,0,8,9,5,12.71336103628535,0,10.38055289223831,3.056726048124988,2.10431830088607,Graduate
1,1,1,3,1,3,130.11591721472598,1,18,20,1,9,129.266810399829,0,0,0,0,0,0,28,0,0,7,8,2,11.793153489171763,0,0,7,7,4,11.266748861485981,0,11.378120247575813,3.5437817947190546,-2.36842275926867,Enrolled
1,7,6,2,1,5,132.55596397075806,1,22,14,8,7,118.55996471821595,0,0,0,1,1,1,18,0,0,7,8,4,13.818890452474077,0,0,7,9,6,14.379316637050994,0,10.38529877017687,3.3466372303246916,-3.913524724501459,Graduate
2,1,1,2,1,2,116.07661049107571,1,2,29,2,2,116.80963704912499,0,0,1,1,1,0,32,0,0,7,9,4,10.349928293173544,0,0,7,9,2,9.940398350447879,0,10.266223741598578,1.9634773760505866,-0.8904290557285512,Dropout
1,2,1,13,1,4,126.9563685436926,1,1,1,6,3,111.16337132675656,0,0,0,0,0,0,30,0,0,7,9,2,10.251588444369037,0,0,7,9,0,0.0,0,14.026799382237865,2.536771524387047,-3.5191900175016637,Dropout
2,18,1,9,1,2,136.3770919359553,1,27,29,9,9,126.0541441844894,0,0,0,1,0,0,20,0,0,8,8,5,12.933485390108988,0,0,8,10,6,12.637676309705743,0,14.02906961394648,1.2382275950356894,-1.824305731091882,Graduate
2,18,1,16,1,3,127.47054806347565,1,33,10,8,7,131.34896168041055,0,0,0,0,0,1,19,0,0,6,6,3,14.18388821994845,0,0,6,7,3,8.506779841296165,0,12.052978266132897,1.7896287997821436,0.8281076875002364,Enrolled
1,18,1,5,1,4,132.85820307339748,1,22,2,8,3,126.28275614867019,1,0,0,1,1,1,19,0,0,6,8,5,13.940657266531758,0,0,6,6,4,14.069426499095602,0,13.255505764206301,3.28778430534401,-1.7897261753757552,Graduate
1,2,1,7,1,3,102.04572971993919,1,8,13,3,8,121.44132504547606,0,0,0,0,0,0,27,0,0,6,8,0,0.0,0,0,6,6,0,0.0,0,12.000303497278427,0.5934320704623385,-2.156550795090755,Dropout
1,15,1,13,1,4,109.41258136741823,1,7,18,1,8,133.78779175937413,0,0,0,1,0,0,22,0,0,5,7,5,14.407406494344697,0,0,5,7,5,11.977504992166482,0,7.845867205481549,2.204829672459118,-2.8337825269724535,Graduate
1,1,1,13,1,4,138.28709903830912,1,12,20,9,4,112.32577279237434,0,0,0,1,0,0,18,0,0,5,7,5,14.258926883967671,0,0,5,5,5,13.169807112230064,0,8.167655324917419,3.2929545532768683,-2.9862079443661123,Graduate
1,7,1,7,1,3,123.56494556778274,1,26,31,9,7,123.49860185489905,0,0,0,1,1,1,18,0,0,7,8,6,13.824020167219784,0,0,7,7,6,12.127795554273888,0,10.90016889781035,0.8904315963224334,-0.05606970113935583,Graduate
1,15,1,10,1,2,113.87195863967152,1,17,16,2,2,119.94174027103882,0,0,0,1,1,0,18,0,0,5,7,1,10.501147097672492,0,0,5,6,1,11.157192410100533,0,14.04781868420419,3.6441478462435906,1.111302672076036,Dropout
1,5,1,15,1,4,111.30480505036454,1,29,23,2,7,153.31381427771112,1,0,0,1,1,1,21,0,0,5,5,5,13.146745648316127,0,0,5,6,5,13.25878738603725,0,15.453745561955365,0.5396526847397414,-0.6045009569827333,Graduate
1,1,5,6,1,3,121.715573810613,1,28,2,1,8,147.42686805941864,1,0,0,1,0,0,25,0,0,5,5,5,13.055487694925286,0,0,5,7,5,14.505566278627992,0,7.8554914259820725,3.335584036682126,-3.072976757141121,Graduate
5,15,1,5,1,5,128.52245818866294,1,6,21,9,7,98.0,0,0,0,1,0,1,23,0,0,5,5,4,11.150337292218893,0,0,5,7,1,9.672114854227871,0,10.76505845310654,1.6317522380638942,0.8581722464114465,Enrolled
1,1,1,2,1,1,144.62922456481704,1,13,21,4,1,120.86257796575532,0,0,0,1,0,1,20,0,0,6,7,6,13.414538786360714,0,0,6,7,5,13.972545368677283,0,9.524528950601134,0.9246098613688407,0.17841423741228635,Graduate
1,1,3,15,1,1,134.5300885916553,1,8,12,8,4,123.59890089931562,1,0,0,1,1,0,18,0,0,6,6,5,12.89544043551186,0,0,6,6,5,15.299717583231343,0,14.610765418022972,1.0035461608145124,-1.1404340855091473,Graduate
1,17,2,16,1,2,140.58261793341697,1,5,24,1,5,137.14093955652362,1,0,0,1,1,0,21,0,0,7,8,4,10.204467630678598,0,0,7,9,1,13.009865677067463,0,14.875326044029912,2.743771898733667,-1.5246484215548985,Enrolled
